class,nameafter,name,file,charge,baseformula,C,H,O,N,P,S,intensities,
DGDG,"HG(DGDG,379)","HG(DGDG,379)",images/MS2/Glycerolipids/DGDG/DGDG_neg_HG(DGDG-2H2O).png,-1,HG,0,-2,-2,0,0,0,100,
DGDG,-([adduct]),-([adduct]),images/MS2/Glycerolipids/DGDG/DGDG_neg_NL.png,-1,HG;FA1;FA2,0,0,0,0,0,0,100,
DGDG,FA [xx:x](+O),FA1(+O),images/MS2/Glycerolipids/DGDG/DGDG_neg_FA1.png,-1,FA1,0,1,1,0,0,0,100,
DGDG,FA [yy:y](+O),FA2(+O),images/MS2/Glycerolipids/DGDG/DGDG_neg_FA2.png,-1,FA2,0,1,1,0,0,0,100,
DGDG,-FA [xx:x](+HO),-FA1(+HO),images/MS2/Glycerolipids/DGDG/DGDG_neg_FA1'.png,-1,FA2,15,25,12,0,0,0,100,
DGDG,-FA [yy:y](+HO),-FA2(+HO),images/MS2/Glycerolipids/DGDG/DGDG_neg_FA2'.png,-1,FA1,15,25,12,0,0,0,100,
DGDG,-FA [xx:x](-H),-FA1(-H),images/MS2/Glycerolipids/DGDG/DGDG_neg_FA1'+O.png,-1,FA2,15,27,13,0,0,0,100,
DGDG,-FA [yy:y](-H),-FA2(-H),images/MS2/Glycerolipids/DGDG/DGDG_neg_FA2'+O.png,-1,FA1,15,27,13,0,0,0,100,
DMPE,"HG(DMPE,170)","HG(DMPE,170)",images/MS2/Phospholipids/DMPE/DMPE_pos_HG(DMPE).png,1,HG,-3,-4,-2,0,0,0,100,
DMPE,"-HG(DMPE,169)","-HG(DMPE,169)",images/MS2/Phospholipids/DMPE/DMPE_pos_NL(DMPE).png,1,HG;FA1;FA2,-4,-12,-4,-1,-1,0,100,
DMPE,FA [xx:x],FA1,images/MS2/Phospholipids/DMPE/DMPE_pos_FA1.png,1,FA1,0,-1,0,0,0,0,100,
DMPE,FA [yy:y],FA2,images/MS2/Phospholipids/DMPE/DMPE_pos_FA2.png,1,FA2,0,-1,0,0,0,0,100,
DMPE,FA [yy:y](+C3H4O) + HG(DMPE),FA2(+C3H4O) + HG(DMPE),images/MS2/Phospholipids/DMPE/DMPE_pos_FA1'-H2O.png,1,FA2,7,15,5,1,1,0,100,
DMPE,FA [xx:x](+C3H4O) + HG(DMPE),FA1(+C3H4O) + HG(DMPE),images/MS2/Phospholipids/DMPE/DMPE_pos_FA2'-H2O.png,1,FA1,7,15,5,1,1,0,100,
DMPE,FA [yy:y](+C3H6O2) + HG(DMPE),FA2(+C3H6O2) + HG(DMPE),images/MS2/Phospholipids/DMPE/DMPE_pos_FA1'.png,1,FA2,7,17,6,1,1,0,100,
DMPE,FA [xx:x](+C3H6O2) + HG(DMPE),FA1(+C3H6O2) + HG(DMPE),images/MS2/Phospholipids/DMPE/DMPE_pos_FA2'.png,1,FA1,7,17,6,1,1,0,100,
DMPE,FA [xx:x](+C3H6O2),FA1(+C3H6O2),images/MS2/Phospholipids/DMPE/DMPE_pos_FA1+G.png,1,FA1,3,5,2,0,0,0,100,
DMPE,FA [yy:y](+C3H6O2),FA2(+C3H6O2),images/MS2/Phospholipids/DMPE/DMPE_pos_FA2+G.png,1,FA2,3,5,2,0,0,0,100,
DMPE,FA [xx:x](+C3H4O),FA1(+C3H4O),images/MS2/Phospholipids/DMPE/DMPE_pos_FA1+G-H2O.png,1,FA1,3,3,1,0,0,0,100,
DMPE,FA [yy:y](+C3H4O),FA2(+C3H4O),images/MS2/Phospholipids/DMPE/DMPE_pos_FA2+G-H2O.png,1,FA2,3,3,1,0,0,0,100,
DMPE,P(79),P(79),images/MS2/Phospholipids/DMPE/DMPE_neg_P.png,-1,HG,-7,-15,-3,-1,0,0,100,
DMPE,"HG(DMPE,168)","HG(DMPE,168)",images/MS2/Phospholipids/DMPE/DMPE_neg_HG(DMPE).png,-1,HG,-3,-4,-2,0,0,0,100,
DMPE,"HG(DMPE,224)","HG(DMPE,224)",images/MS2/Phospholipids/DMPE/DMPE_neg_HG(DMPE)+G.png,-1,HG,0,0,-1,0,0,0,100,
DMPE,FA [xx:x](+O),FA1(+O),images/MS2/Phospholipids/DMPE/DMPE_neg_FA1.png,-1,FA1,0,1,1,0,0,0,100,
DMPE,FA [yy:y](+O),FA2(+O),images/MS2/Phospholipids/DMPE/DMPE_neg_FA2.png,-1,FA2,0,1,1,0,0,0,100,
DMPE,-FA [xx:x](+HO),-FA1(+HO),images/MS2/Phospholipids/DMPE/DMPE_neg_FA1'.png,-1,FA2,7,15,5,1,1,0,100,
DMPE,-FA [yy:y](+HO),-FA2(+HO),images/MS2/Phospholipids/DMPE/DMPE_neg_FA2'.png,-1,FA1,7,15,5,1,1,0,100,
DMPE,-FA [xx:x](-H),-FA1(-H),images/MS2/Phospholipids/DMPE/DMPE_neg_FA1'+O.png,-1,FA2,7,17,6,1,1,0,100,
DMPE,-FA [yy:y](-H),-FA2(-H),images/MS2/Phospholipids/DMPE/DMPE_neg_FA2'+O.png,-1,FA1,7,17,6,1,1,0,100,
LPC O-a,"HG(PC,184)","HG(PC,184)",images/MS2/Phospholipids/eLPC/eLPC_pos_HG(PC).png,1,HG,-3,-5,-2,0,0,0,100,
LPC O-a,"(C5H13NO,104)","(C5H13NO,104)",images/MS2/Phospholipids/eLPC/eLPC_pos_HG(C).png,1,HG,-3,-6,-5,0,-1,0,100,
LPC O-a,-(CH3[adduct]),-(CH3+[adduct]),images/MS2/Phospholipids/eLPC/eLPC_neg_NL.png,-1,HG;FA,-1,-2,0,0,0,0,100,
PC O-a,HG(PC)-(CH3[adduct]),HG(PC)-(CH3+[adduct]),images/MS2/Phospholipids/ePC/ePC_neg_HG.png,-1,HG,-1,-2,-1,0,0,0,100,
PC O-a,-(CH3[adduct]),-(CH3+[adduct]),images/MS2/Phospholipids/ePC/ePC_neg_NL.png,-1,HG;FA1;FA2,-1,-2,0,0,0,0,100,
PC O-a,FA O-xx:x,FA O-xx:x,images/MS2/Phospholipids/ePC/ePC_neg_eFA1.png,-1,FA1,0,1,1,0,0,0,100,
PC O-a,FA [yy:y](+O),FA2(+O),images/MS2/Phospholipids/ePC/ePC_neg_FA2.png,-1,FA2,0,1,1,0,0,0,100,
PC O-a,-FA [yy:y](+HO),-FA2(+HO),images/MS2/Phospholipids/ePC/ePC_neg_FA2'.png,-1,FA1,7,15,5,1,1,0,100,
PC O-a,-FA [yy:y](-H),-FA2(-H),images/MS2/Phospholipids/ePC/ePC_neg_FA2'+O.png,-1,FA1,7,17,6,1,1,0,100,
PC O-a,FA [yy:y] -(CO),FA2 -(CO),images/MS2/Phospholipids/ePC/ePC_neg_FA2-CO.png,-1,FA2,-1,1,-1,0,0,0,100,
PC O-a,"HG(PC,184)","HG(PC,184)",images/MS2/Phospholipids/ePC/ePC_pos_HG.png,1,HG,-3,-4,-2,0,0,0,100,
LPE O-a,"-FA [xx:x](-H)","-FA(-H)",images/MS2/Phospholipids/eLPE/eLPE_neg_HG(PE).png,-1,HG,0,1,0,0,0,0,100,
LPE O-a,GP(153),GP(153),images/MS2/Phospholipids/eLPE/eLPE_neg_GP.png,-1,HG,-2,-6,-1,-1,0,0,100,
LPE O-a,"-HG(PE,141)","-HG(PE,141)",images/MS2/Phospholipids/eLPE/eLPE_pos_NL(PE).png,1,HG;FA,-2,-8,-4,-1,-1,0,100,
PE O-a,GP(153),GP(153),images/MS2/Phospholipids/ePE/ePE_neg_GP.png,-1,HG,-2,-5,-1,-1,0,0,100,
PE O-a,GP(135),GP(135),images/MS2/Phospholipids/ePE/ePE_neg_GP-H2O.png,-1,HG,-2,-7,-2,-1,0,0,100,
PE O-a,FA [yy:y](+O),FA2(+O),images/MS2/Phospholipids/ePE/ePE_neg_FA2.png,-1,FA2,0,1,1,0,0,0,100,
PE O-a,-FA [yy:y](+HO),-FA2(+HO),images/MS2/Phospholipids/ePE/ePE_neg_FA2'.png,-1,FA1,5,11,5,1,1,0,100,
PE O-a,-FA [yy:y](-H),-FA2(-H),images/MS2/Phospholipids/ePE/ePE_neg_FA2'+O.png,-1,FA1,5,13,6,1,1,0,100,
PE O-a,FA [yy:y] -(CO),FA2 -(CO),images/MS2/Phospholipids/ePE/ePE_neg_FA2-CO.png,-1,FA2,-1,1,-1,0,0,0,100,
PE O-a,"-HG(PE,141)","-HG(PE,141)",images/MS2/Phospholipids/ePE/ePE_pos_NL.png,1,HG;FA1;FA2,-2,-8,-4,-1,-1,0,100,
PE O-a,FA [yy:y]+(C3H6O2),FA2+(C3H6O2),images/MS2/Phospholipids/ePE/ePE_pos_FA2+G.png,1,FA2,3,5,2,0,0,0,100,
GB3,"-(H2O,18)","-(H2O,18)",images/MS2/Sphingolipids/GB3Cer/GB3Cer_pos_NL(H2O).png,1,HG;LCB;FA,0,-2,-1,0,0,0,100,
GB3,LCB [xx:x;x](-HO),LCB(-HO),images/MS2/Sphingolipids/GB3Cer/GB3Cer_pos_W'.png,1,LCB,0,-1,-1,0,0,0,100,-2
GB3,LCB [xx:x;x](-H3O2),LCB(-H3O2),images/MS2/Sphingolipids/GB3Cer/GB3Cer_pos_W''.png,1,LCB,0,-3,-2,0,0,0,100,-4
GB3,LCB [xx:x;x](-CH3O2),LCB(-CH3O2),images/MS2/Sphingolipids/GB3Cer/GB3Cer_pos_W'-CHO.png,1,LCB,-1,-3,-2,0,0,0,100,-4
GB3,"-HG(Hex3,504)","-HG(Hex3,504)",images/MS2/Sphingolipids/GB3Cer/GB3Cer_pos_Z0.png,1,HG;LCB;FA,-18,-32,-16,0,0,0,100,
GB3,"-HG(Hex3,522)","-HG(Hex3,522)",images/MS2/Sphingolipids/GB3Cer/GB3Cer_pos_Z0-H2O.png,1,HG;LCB;FA,-18,-34,-17,0,0,0,100,
GB3,"-HG(Hex3,534)","-HG(Hex3,534)",images/MS2/Sphingolipids/GB3Cer/GB3Cer_pos_Z0-H2O-C.png,1,HG;LCB;FA,-19,-34,-17,0,0,0,100,
GB3,"-HG(Hex2,342)","-HG(Hex2,342)",images/MS2/Sphingolipids/GB3Cer/GB3Cer_pos_Z1.png,1,HG;LCB;FA,-12,-22,-11,0,0,0,100,
GB3,"-HG(Hex,180)","-HG(Hex,180)",images/MS2/Sphingolipids/GB3Cer/GB3Cer_pos_Z2.png,1,HG;LCB;FA,-6,-12,-6,0,0,0,100,
GB4,"HG(NHex,204)","HG(NHex,204)",images/MS2/Sphingolipids/GB4Cer/GB4Cer_pos_B1.png,1,HG,-18,-30,-15,0,0,0,100,
GB4,"HG(NHex2,366)","HG(NHex2,366)",images/MS2/Sphingolipids/GB4Cer/GB4Cer_pos_B2.png,1,HG,-12,-20,-10,0,0,0,100,
GB4,"HG(NHex3,528)","HG(NHex3,528)",images/MS2/Sphingolipids/GB4Cer/GB4Cer_pos_B3.png,1,HG,-6,-10,-5,0,0,0,100,
GB4,"-(H2O,18)","-(H2O,18)",images/MS2/Sphingolipids/GB4Cer/GB4Cer_pos_NL(H2O).png,1,HG;LCB;FA,0,-2,-1,0,0,0,100,
GB4,LCB [xx:x;x](-HO),LCB(-HO),images/MS2/Sphingolipids/GB4Cer/GB4Cer_pos_W'.png,1,LCB,0,-1,-1,0,0,0,100,-2
GB4,LCB [xx:x;x](-H3O2),LCB(-H3O2),images/MS2/Sphingolipids/GB4Cer/GB4Cer_pos_W''.png,1,LCB,0,-3,-2,0,0,0,100,-4
GB4,LCB [xx:x;x](-CH3O2),LCB(-CH3O2),images/MS2/Sphingolipids/GB4Cer/GB4Cer_pos_W'-CHO.png,1,LCB,-1,-3,-2,0,0,0,100,-4
GB4,"-HG(NHex4,707)","-HG(NHex4,707)",images/MS2/Sphingolipids/GB4Cer/GB4Cer_pos_Z0.png,1,HG;LCB;FA,-26,-45,-21,-1,0,0,100,
GB4,"-HG(NHex4,725)","-HG(NHex4,725)",images/MS2/Sphingolipids/GB4Cer/GB4Cer_pos_Z0-H2O.png,1,HG;LCB;FA,-26,-47,-22,-1,0,0,100,
GB4,"-HG(NHex3,545)","-HG(NHex3,545)",images/MS2/Sphingolipids/GB4Cer/GB4Cer_pos_Z1.png,1,HG;LCB;FA,-20,-35,-16,-1,0,0,100,
GB4,"-HG(NHex2,383)","-HG(NHex2,383)",images/MS2/Sphingolipids/GB4Cer/GB4Cer_pos_Z2.png,1,HG;LCB;FA,-14,-25,-11,-1,0,0,100,
GB4,"-HG(NHex,221)","-HG(NHex,221)",images/MS2/Sphingolipids/GB4Cer/GB4Cer_pos_Z3.png,1,HG;LCB;FA,-8,-15,-6,-1,0,0,100,
GB4,"-HG(NHex4,689)","-HG(NHex4,689)",images/MS2/Sphingolipids/GB4Cer/GB4Cer_pos_Y0.png,1,HG;LCB;FA,-26,-43,-20,-1,0,0,100,
GD3,"HG(NHex,290)","HG(NHex,290)",images/MS2/Sphingolipids/GD3Cer/GD3Cer_neg_B1.png,-1,HG,-23,-37,-18,-1,0,0,100,
GD3,"HG(NHex2,581)","HG(NHex2,581)",images/MS2/Sphingolipids/GD3Cer/GD3Cer_neg_B2.png,-1,HG,-12,-20,-10,0,0,0,100,
GD3,"HG(NHex,308)","HG(NHex,308)",images/MS2/Sphingolipids/GD3Cer/GD3Cer_neg_C1.png,-1,HG,-23,-35,-17,-1,0,0,100,
GD3,"HG(NHex2,599)","HG(NHex2,599)",images/MS2/Sphingolipids/GD3Cer/GD3Cer_neg_C2.png,-1,HG,-12,-18,-9,0,0,0,100,
GD3,"-HG(N2Hex4,906)","-HG(N2Hex4,906)",images/MS2/Sphingolipids/GD3Cer/GD3Cer_neg_Y0.png,-1,HG;LCB;FA,-34,-54,-26,-2,0,0,100,
GD3,"-HG(N2Hex3,744)","-HG(N2Hex3,744)",images/MS2/Sphingolipids/GD3Cer/GD3Cer_neg_Y1.png,-1,HG;LCB;FA,-28,-44,-21,-2,0,0,100,
GD3,"-HG(N2Hex2,582)","-HG(N2Hex2,582)",images/MS2/Sphingolipids/GD3Cer/GD3Cer_neg_Y2.png,-1,HG;LCB;FA,-22,-34,-16,-2,0,0,100,
GD3,"-HG(NHex,291)","-HG(NHex,291)",images/MS2/Sphingolipids/GD3Cer/GD3Cer_neg_Y3.png,-1,HG;LCB;FA,-11,-17,-8,-1,0,0,100,
GM3,"HG(NHex,290)","HG(NHex,290)",images/MS2/Sphingolipids/GM3Cer/GM3Cer_neg_B1.png,-1,HG,-12,-20,-10,0,0,0,100,
GM3,"-HG(NHex3,615)","-HG(NHex3,615)",images/MS2/Sphingolipids/GM3Cer/GM3Cer_neg_Y0.png,-1,HG;LCB;FA,-23,-37,-18,-1,0,0,100,
GM3,"-HG(NHex2,453)","-HG(NHex2,453)",images/MS2/Sphingolipids/GM3Cer/GM3Cer_neg_Y1.png,-1,HG;LCB;FA,-17,-27,-13,-1,0,0,100,
GM3,"-HG(NHex,291)","-HG(NHex,291)",images/MS2/Sphingolipids/GM3Cer/GM3Cer_neg_Y2.png,-1,HG;LCB;FA,-11,-17,-8,-1,0,0,100,
GM3,"-HG(NHex3,633)","-HG(NHex3,633)",images/MS2/Sphingolipids/GM3Cer/GM3Cer_neg_Z0.png,-1,HG;LCB;FA,-23,-39,-19,-1,0,0,100,
GM3,"-HG(NHex2,471)","-HG(NHex2,471)",images/MS2/Sphingolipids/GM3Cer/GM3Cer_neg_Z1.png,-1,HG;LCB;FA,-17,-29,-14,-1,0,0,100,
GM4,"HG(NHex,290)","HG(NHex,290)",images/MS2/Sphingolipids/GM4Cer/GM4Cer_neg_B1.png,-1,HG,-6,-10,-5,0,0,0,100,
GM4,"-HG(NHex2,453)","-HG(NHex2,453)",images/MS2/Sphingolipids/GM4Cer/GM4Cer_neg_Y0.png,-1,HG;LCB;FA,-17,-27,-13,-1,0,0,100,
GM4,"-HG(NHex,291)","-HG(NHex,291)",images/MS2/Sphingolipids/GM4Cer/GM4Cer_neg_Y1.png,-1,HG;LCB;FA,-11,-17,-8,-1,0,0,100,
GM4,"-HG(NHex2,471)","-HG(NHex2,471)",images/MS2/Sphingolipids/GM4Cer/GM4Cer_neg_Z0.png,-1,HG;LCB;FA,-17,-29,-14,-1,0,0,100,
HexCer,"-(H2O,18)","-(H2O,18)",images/MS2/Sphingolipids/HexCer/HexCer_pos_NL.png,1,HG;LCB;FA,0,-2,-1,0,0,0,100,
HexCer,LCB [xx:x;x](-HO),LCB(-HO),images/MS2/Sphingolipids/HexCer/HexCer_pos_W'.png,1,LCB,0,-1,-1,0,0,0,100,-2
HexCer,LCB [xx:x;x](-H3O2),LCB(-H3O2),images/MS2/Sphingolipids/HexCer/HexCer_pos_W''.png,1,LCB,0,-3,-2,0,0,0,100,-4
HexCer,LCB [xx:x;x](-CH3O2),LCB(-CH3O2),images/MS2/Sphingolipids/HexCer/HexCer_pos_W'-CHO.png,1,LCB,-1,-3,-2,0,0,0,100,-4
HexCer,"-HG(Hex,180)","-HG(Hex,180)",images/MS2/Sphingolipids/HexCer/HexCer_pos_Z0.png,1,HG;LCB;FA,-6,-12,-6,0,0,0,100,
HexCer,"-HG(Hex,198)","-HG(Hex,198)",images/MS2/Sphingolipids/HexCer/HexCer_pos_Z0-H2O.png,1,HG;LCB;FA,-6,-14,-7,0,0,0,100,
HexCer,"-HG(Hex,162)","-HG(Hex,162)",images/MS2/Sphingolipids/HexCer/HexCer_pos_Y0.png,1,HG;LCB;FA,-6,-10,-5,0,0,0,100,
HexCer,-([adduct]),-([adduct]),images/MS2/Sphingolipids/HexCer/HexCer_neg_NL.png,-1,HG;LCB;FA,0,0,0,0,0,0,100,
HexCer,"-HG(Hex,162)","-HG(Hex,162)",images/MS2/Sphingolipids/HexCer/HexCer_neg_Y0.png,-1,HG;LCB;FA,-6,-10,-5,0,0,0,100,
HexCer,"-HG(Hex,180)","-HG(Hex,180)",images/MS2/Sphingolipids/HexCer/HexCer_neg_Z0.png,-1,HG;LCB;FA,-6,-12,-6,0,0,0,100,
HexCer,LCB [xx:x;x](-H6NO),LCB(-H6NO),images/MS2/Sphingolipids/HexCer/HexCer_neg_F.png,-1,LCB,0,-4,-1,-1,0,0,100,-5
HexCer,LCB [xx:x;x](-CH3O),LCB(-CH3O),images/MS2/Sphingolipids/HexCer/HexCer_neg_V'.png,-1,LCB,-1,-1,-1,0,0,0,100,-2
HexCer,LCB [xx:x;x](-C2H8NO),LCB(-C2H8NO),images/MS2/Sphingolipids/HexCer/HexCer_neg_J.png,-1,LCB,-2,-6,-1,-1,0,0,100,-7
HexCer,FA [xx:x](+C2H3N),FA1(+C2H3N),images/MS2/Sphingolipids/HexCer/HexCer_neg_S.png,-1,FA,2,4,0,1,0,0,100,
HexCer,FA [xx:x](+HN),FA1(+HN),images/MS2/Sphingolipids/HexCer/HexCer_neg_V.png,-1,FA,0,2,0,1,0,0,100,
HexCer,FA [xx:x](+C2H3NO),FA1(+C2H3NO),images/MS2/Sphingolipids/HexCer/HexCer_neg_T.png,-1,FA,2,4,1,1,0,0,100,
SHexCer,"-HG(SHex,98)","-HG(SHex,98)",images/MS2/Sphingolipids/HexCerS/HexCerS_pos_NL.png,1,HG;LCB;FA,0,-2,-4,0,0,-1,100,
SHexCer,LCB [xx:x;x](-HO),LCB(-HO),images/MS2/Sphingolipids/HexCerS/HexCerS_pos_W'.png,1,LCB,0,-1,-1,0,0,0,100,-2
SHexCer,LCB [xx:x;x](-H3O2),LCB(-H3O2),images/MS2/Sphingolipids/HexCerS/HexCerS_pos_W''.png,1,LCB,0,-3,-2,0,0,0,100,-4
SHexCer,LCB [xx:x;x](-CH3O2),LCB(-CH3O2),images/MS2/Sphingolipids/HexCerS/HexCerS_pos_W'-CHO.png,1,LCB,-1,-3,-2,0,0,0,100,-4
SHexCer,"-HG(SHex,260)","-HG(SHex,260)",images/MS2/Sphingolipids/HexCerS/HexCerS_pos_Z0.png,1,HG;LCB;FA,-6,-12,-9,0,0,-1,100,
SHexCer,"-HG(SHex,278)","-HG(SHex,278)",images/MS2/Sphingolipids/HexCerS/HexCerS_pos_Z0-H2O.png,1,HG;LCB;FA,-6,-14,-10,0,0,-1,100,
SHexCer,"-HG(SHex,242)","-HG(SHex,242)",images/MS2/Sphingolipids/HexCerS/HexCerS_pos_Y0.png,1,HG;LCB;FA,-6,-10,-8,0,0,-1,100,
SHexCer,"HG(S,97)","HG(S,97)",images/MS2/Sphingolipids/HexCerS/HexCerS_neg_Sul.png,-1,HG,-6,-8,-4,0,0,0,100,
SHexCer,"HG(SHexCer,241)","HG(SHexCer,241)",images/MS2/Sphingolipids/HexCerS/HexCerS_neg_B0.png,-1,HG,0,0,0,0,0,0,100,
SHexCer,HG(SHexCer)+(C2H5NO),HG(SHexCer)+(C2H5NO),images/MS2/Sphingolipids/HexCerS/HexCerS_neg_L.png,-1,HG,2,5,1,1,0,0,100,
SHexCer,"-HG(SHexCer,242)","-HG(SHexCer,242)",images/MS2/Sphingolipids/HexCerS/HexCerS_neg_Y0.png,-1,HG;LCB;FA,-6,-10,-8,0,0,-1,100,
SHexCer,LCB [xx:x;x](-CH3O),LCB(-CH3O),images/MS2/Sphingolipids/HexCerS/HexCerS_neg_V'.png,-1,LCB,-1,-1,-1,0,0,0,100,-2
SHexCer,LCB [xx:x;x](-C2H8NO),LCB(-C2H8NO),images/MS2/Sphingolipids/HexCerS/HexCerS_neg_J.png,-1,LCB,-2,-6,-1,-1,0,0,100,-7
SHexCer,FA [xx:x](+C2H3N),FA1(+C2H3N),images/MS2/Sphingolipids/HexCerS/HexCerS_neg_S.png,-1,FA,2,4,0,1,0,0,100,
SHexCer,FA [xx:x](+HN),FA1(+HN),images/MS2/Sphingolipids/HexCerS/HexCerS_neg_V.png,-1,FA,0,2,0,1,0,0,100,
SHexCer,FA [xx:x](+C2H3NO),FA1(+C2H3NO),images/MS2/Sphingolipids/HexCerS/HexCerS_neg_T.png,-1,FA,2,4,1,1,0,0,100,
LHexCer,-(H2O[adduct]),-(H2O+[adduct]),images/MS2/Sphingolipids/HexSph/HexSph_pos_NL(H2O).png,1,LCB,6,10,4,0,0,0,100,9
LHexCer,LCB [xx:x;x](-HO),LCB(-HO),images/MS2/Sphingolipids/HexSph/HexSph_pos_W'.png,1,LCB,0,-1,-1,0,0,0,100,-2
LHexCer,LCB [xx:x;x](-H3O2),LCB(-H3O2),images/MS2/Sphingolipids/HexSph/HexSph_pos_W''.png,1,LCB,0,-3,-2,0,0,0,100,-4
LHexCer,LCB [xx:x;x](-CH3O2),LCB(-CH3O2),images/MS2/Sphingolipids/HexSph/HexSph_pos_W'-CHO.png,1,LCB,-1,-3,-2,0,0,0,100,-4
LHexCer,"-HG(Hex,162)","-HG(Hex,162)",images/MS2/Sphingolipids/HexSph/HexSph_pos_Y0.png,1,LCB,0,1,0,0,0,0,100,0
LHexCer,-([adduct]),-([adduct]),images/MS2/Sphingolipids/HexSph/HexSph_neg_NL(adduct).png,-1,LCB,6,11,5,0,0,0,100,10
LHexCer,"-HG(Hex,162)","-HG(Hex,162)",images/MS2/Sphingolipids/HexSph/HexSph_neg_Y0.png,-1,LCB,0,1,0,0,0,0,100,0
LHexCer,"-HG(Hex,180)","-HG(Hex,180)",images/MS2/Sphingolipids/HexSph/HexSph_neg_Z0.png,-1,LCB,0,-1,-1,0,0,0,100,-2
LHexCer,LCB [xx:x;x](-CH3O),LCB(-CH3O),images/MS2/Sphingolipids/HexSph/HexSph_neg_V'.png,-1,LCB,-1,-1,-1,0,0,0,100,-2
LHexCer,LCB [xx:x;x](-C2H8NO),LCB(-C2H8NO),images/MS2/Sphingolipids/HexSph/HexSph_neg_J.png,-1,LCB,-2,-6,-1,-1,0,0,100,-7
LHexCer,LCB [xx:x;x](-H6NO),LCB(-H6NO),images/MS2/Sphingolipids/HexSph/HexSph_neg_F.png,-1,LCB,0,-4,-1,-1,0,0,100,-5
Hex2Cer,"-(H2O,18)","-(H2O,18)",images/MS2/Sphingolipids/LacCer/LacCer_pos_NL.png,1,HG;LCB;FA,0,-2,-1,0,0,0,100,
Hex2Cer,LCB [xx:x;x](-HO),LCB(-HO),images/MS2/Sphingolipids/LacCer/LacCer_pos_W'.png,1,LCB,0,-1,-1,0,0,0,100,-2
Hex2Cer,LCB [xx:x;x](-H3O2),LCB(-H3O2),images/MS2/Sphingolipids/LacCer/LacCer_pos_W''.png,1,LCB,0,-3,-2,0,0,0,100,-4
Hex2Cer,LCB [xx:x;x](-CH3O2),LCB(-CH3O2),images/MS2/Sphingolipids/LacCer/LacCer_pos_W'-CHO.png,1,LCB,-1,-3,-2,0,0,0,100,-4
Hex2Cer,"-HG(Hex2,342)","-HG(Hex2,342)",images/MS2/Sphingolipids/LacCer/LacCer_pos_Z0.png,1,HG;LCB;FA,-12,-22,-11,0,0,0,100,
Hex2Cer,"-HG(Hex2,360)","-HG(Hex2,360)",images/MS2/Sphingolipids/LacCer/LacCer_pos_Z0-H2O.png,1,HG;LCB;FA,-12,-24,-12,0,0,0,100,
Hex2Cer,"-HG(Hex2,324)","-HG(Hex2,324)",images/MS2/Sphingolipids/LacCer/LacCer_pos_Y0.png,1,HG;LCB;FA,-12,-20,-10,0,0,0,100,
Hex2Cer,-([adduct]),-([adduct]),images/MS2/Sphingolipids/LacCer/LacCer_neg_NL.png,-1,HG;LCB;FA,0,0,0,0,0,0,100,
Hex2Cer,"-HG(Hex2,324)","-HG(Hex2,324)",images/MS2/Sphingolipids/LacCer/LacCer_neg_Y0.png,-1,HG;LCB;FA,-12,-20,-10,0,0,0,100,
Hex2Cer,"-HG(Hex,162)","-HG(Hex,162)",images/MS2/Sphingolipids/LacCer/LacCer_neg_Y1.png,-1,HG;LCB;FA,-6,-10,-5,0,0,0,100,
Hex2Cer,"-HG(Hex2,342)","-HG(Hex2,342)",images/MS2/Sphingolipids/LacCer/LacCer_neg_Z0.png,-1,HG;LCB;FA,-12,-22,-11,0,0,0,100,
Hex2Cer,"-HG(Hex,180)","-HG(Hex,180)",images/MS2/Sphingolipids/LacCer/LacCer_neg_Z1.png,-1,HG;LCB;FA,-6,-12,-6,0,0,0,100,
Hex2Cer,LCB [xx:x;x](-CH3O),LCB(-CH3O),images/MS2/Sphingolipids/LacCer/LacCer_neg_V'.png,-1,LCB,-1,-1,-1,0,0,0,100,-2
Hex2Cer,LCB [xx:x;x](-C2H8NO),LCB(-C2H8NO),images/MS2/Sphingolipids/LacCer/LacCer_neg_J.png,-1,LCB,-2,-6,-1,-1,0,0,100,-7
Hex2Cer,FA [xx:x](+C2H3N),FA1(+C2H3N),images/MS2/Sphingolipids/LacCer/LacCer_neg_S.png,-1,FA,2,4,0,1,0,0,100,
Hex2Cer,FA [xx:x](+HN),FA1(+HN),images/MS2/Sphingolipids/LacCer/LacCer_neg_V.png,-1,FA,0,2,0,1,0,0,100,
Hex2Cer,FA [xx:x](+C2H3NO),FA1(+C2H3NO),images/MS2/Sphingolipids/LacCer/LacCer_neg_T.png,-1,FA,2,4,1,1,0,0,100,
LPA,GP(153),GP(153),images/MS2/Phospholipids/LPA/LPA_neg_GP.png,-1,HG,0,-1,-1,0,0,0,100,
LPA,P(79),P(79),images/MS2/Phospholipids/LPA/LPA_neg_P.png,-1,HG,-3,-7,-3,0,0,0,100,
LPA,P(97),P(97),images/MS2/Phospholipids/LPA/LPA_neg_PO.png,-1,HG,-3,-5,-2,0,0,0,100,
LPA,FA [xx:x](+O),FA1(+O),images/MS2/Phospholipids/LPA/LPA_neg_FA.png,-1,FA,0,1,1,0,0,0,100,
LPA,-FA [xx:x](-H),-FA1(-H),images/MS2/Phospholipids/LPA/LPA_neg_GP+H2O.png,-1,HG,0,1,0,0,0,0,100,
LPA,"-(H2O,18)","-(H2O,18)",images/MS2/Phospholipids/LPA/LPA_pos_NL(H2O).png,1,HG;FA,0,-2,-1,0,0,0,100,
